codigo,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,ano
A455,3116,17.7,36.6,2024-01-01 00:00:00,2024-07-28 14:00:00,2024
A456,8780,20.0,36.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A458,8396,14.8,39.8,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A305,2887,22.9,34.6,2024-01-01 00:00:00,2024-12-31 16:00:00,2024
A306,2982,22.3,39.3,2024-01-01 00:00:00,2024-05-07 10:00:00,2024
A314,137,18.3,28.9,2024-02-24 18:00:00,2024-03-13 09:00:00,2024
A315,418,16.6,34.2,2024-01-01 00:00:00,2024-09-06 00:00:00,2024
A319,5614,20.2,38.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A325,4350,20.4,37.8,2024-01-01 12:00:00,2024-11-06 13:00:00,2024
A332,8781,20.4,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A339,8784,20.7,37.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A342,8784,18.9,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A347,2772,19.6,36.5,2024-01-01 00:00:00,2024-04-29 17:00:00,2024
A358,5169,21.6,40.6,2024-01-01 00:00:00,2024-12-31 20:00:00,2024
A359,1864,23.4,37.6,2024-01-01 00:00:00,2024-03-19 23:00:00,2024
A360,5238,20.9,37.0,2024-01-01 00:00:00,2024-08-06 05:00:00,2024
A368,4464,16.6,32.2,2024-01-01 00:00:00,2024-07-06 19:00:00,2024
A369,8393,18.7,38.2,2024-01-01 00:00:00,2024-12-31 22:00:00,2024
A203,8771,21.6,33.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A204,3548,16.7,38.5,2024-01-01 00:00:00,2024-08-12 09:00:00,2024
A205,2662,20.8,39.9,2024-01-17 16:00:00,2024-12-31 23:00:00,2024
A206,8784,21.2,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A207,8551,18.5,39.0,2024-01-01 00:00:00,2024-12-30 22:00:00,2024
A218,8783,21.5,32.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A219,8784,22.3,37.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A220,8783,19.4,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A221,458,18.3,38.9,2024-08-07 20:00:00,2024-08-26 21:00:00,2024
A222,8391,15.8,39.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A223,8784,13.1,41.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A224,8782,14.3,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A225,3792,19.9,39.4,2024-01-01 00:00:00,2024-12-16 08:00:00,2024
A237,8703,16.1,40.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A238,8600,17.9,37.7,2024-01-01 00:00:00,2024-12-30 09:00:00,2024
A255,8666,21.6,37.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A310,8768,16.4,37.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A313,6389,17.4,34.1,2024-04-09 16:00:00,2024-12-31 23:00:00,2024
A320,8581,19.6,34.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A321,6315,19.0,39.7,2024-04-11 21:00:00,2024-12-31 23:00:00,2024
A333,8784,16.3,38.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A334,1950,19.5,37.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A348,6783,14.9,37.5,2024-01-01 00:00:00,2024-12-29 18:00:00,2024
A352,7675,19.1,33.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A373,5740,20.8,39.2,2024-01-01 00:00:00,2024-11-24 04:00:00,2024
A307,3483,18.4,37.3,2024-01-01 00:00:00,2024-09-26 01:00:00,2024
A309,8243,13.9,37.2,2024-01-01 14:00:00,2024-12-31 23:00:00,2024
A322,8784,14.8,34.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A328,3207,17.1,36.1,2024-01-01 13:00:00,2024-08-03 10:00:00,2024
A329,8784,17.1,39.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A341,8215,15.8,32.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A349,3761,20.3,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A350,6142,17.1,37.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A351,8689,18.3,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A357,8783,17.3,37.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A366,7300,16.5,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A370,8421,16.1,38.7,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A308,4891,19.0,38.4,2024-05-17 12:00:00,2024-12-08 02:00:00,2024
A311,2296,22.0,36.2,2024-01-01 00:00:00,2024-04-05 15:00:00,2024
A312,5686,17.7,39.2,2024-01-01 00:00:00,2024-10-18 18:00:00,2024
A326,8092,15.5,41.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A330,8784,19.3,40.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A331,8376,18.8,42.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A335,8774,20.0,41.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A336,8784,14.5,41.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A343,6259,17.1,40.9,2024-01-01 00:00:00,2024-12-31 22:00:00,2024
A345,4315,17.3,38.6,2024-01-01 00:00:00,2024-11-29 11:00:00,2024
A346,8784,17.8,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A354,8784,13.7,43.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A361,8782,15.9,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A363,8784,17.5,40.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A364,8784,17.7,40.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A365,8386,18.4,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A374,8391,13.1,41.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A375,3863,19.3,37.9,2024-01-01 11:00:00,2024-12-31 23:00:00,2024
A376,6862,19.0,40.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A304,3226,21.6,31.5,2024-05-19 17:00:00,2024-12-31 23:00:00,2024
A316,8777,18.6,40.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A317,7344,19.1,37.6,2024-01-01 00:00:00,2024-12-31 22:00:00,2024
A318,8784,19.3,36.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A340,3690,21.9,38.9,2024-01-01 00:00:00,2024-06-02 22:00:00,2024
A344,3108,20.7,32.6,2024-08-23 19:00:00,2024-12-31 23:00:00,2024
A367,3700,18.2,37.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A372,6297,17.1,39.5,2024-01-01 00:00:00,2024-12-31 21:00:00,2024
A409,6973,20.5,33.0,2024-01-01 00:00:00,2024-10-17 16:00:00,2024
A417,8781,18.0,37.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A421,8784,19.1,35.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A453,8773,18.0,39.2,2024-01-01 00:00:00,2024-12-31 15:00:00,2024
A104,8763,13.2,38.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A108,5191,16.4,35.8,2024-01-01 00:00:00,2024-11-26 10:00:00,2024
A138,8784,14.7,38.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A140,8465,12.4,38.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A101,8700,23.0,39.0,2024-01-01 02:00:00,2024-12-31 23:00:00,2024
A110,8783,15.1,40.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A111,5213,18.3,40.2,2024-01-01 02:00:00,2024-12-31 20:00:00,2024
A112,8784,16.5,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A113,2916,18.0,38.0,2024-01-01 04:00:00,2024-11-01 10:00:00,2024
A117,4218,22.4,39.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A119,3749,22.6,37.2,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A120,3445,23.5,36.0,2024-01-01 00:00:00,2024-06-29 06:00:00,2024
A121,4352,23.1,35.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A123,8677,21.7,38.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A124,8784,20.2,37.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A125,8119,18.3,37.8,2024-01-01 00:00:00,2024-12-28 19:00:00,2024
A128,7210,22.0,37.1,2024-01-01 02:00:00,2024-12-31 23:00:00,2024
A133,8781,20.4,42.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A134,8472,20.6,37.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A144,7528,21.7,39.3,2024-01-01 11:00:00,2024-12-31 23:00:00,2024
A242,8784,21.1,37.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A244,8784,22.2,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A249,8701,22.4,35.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A251,4705,22.2,35.3,2024-01-01 00:00:00,2024-07-15 00:00:00,2024
A201,8781,22.7,38.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A202,8778,22.3,37.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A209,4980,21.4,33.6,2024-01-01 00:00:00,2024-07-26 16:00:00,2024
A210,6322,19.4,39.1,2024-04-11 15:00:00,2024-12-31 23:00:00,2024
A211,8600,19.0,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A212,8137,20.9,40.1,2024-01-01 00:00:00,2024-12-05 00:00:00,2024
A213,8404,20.3,38.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A214,8784,16.7,39.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A215,7943,21.3,43.2,2024-01-01 00:00:00,2024-12-24 21:00:00,2024
A216,1089,22.2,36.9,2024-11-15 18:00:00,2024-12-31 23:00:00,2024
A226,8784,22.2,34.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A227,7208,22.5,31.6,2024-03-06 15:00:00,2024-12-31 23:00:00,2024
A229,8784,22.2,37.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A231,8720,21.9,39.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A232,8781,20.4,38.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A233,8784,15.8,40.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A234,1132,21.0,34.4,2024-11-14 20:00:00,2024-12-31 23:00:00,2024
A235,6358,19.3,37.8,2024-04-10 14:00:00,2024-12-31 23:00:00,2024
A239,7861,22.6,37.5,2024-01-01 00:00:00,2024-12-31 22:00:00,2024
A241,8784,15.1,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A245,8729,21.2,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A247,8784,18.1,39.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A248,3833,21.1,37.8,2024-01-01 00:00:00,2024-11-22 15:00:00,2024
A250,8090,22.0,35.6,2024-01-01 00:00:00,2024-12-31 19:00:00,2024
A252,8784,19.0,37.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A253,8719,20.8,36.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A254,8591,18.7,40.5,2024-01-01 01:00:00,2024-12-31 22:00:00,2024
A256,8784,17.2,40.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A925,7387,15.8,40.5,2024-01-01 00:00:00,2024-12-30 20:00:00,2024
A938,8783,11.1,38.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A939,8783,15.1,40.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A940,4079,16.7,35.7,2024-01-01 00:00:00,2024-06-18 22:00:00,2024
A135,7003,22.6,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A009,2476,21.5,36.1,2024-01-01 00:00:00,2024-04-17 23:00:00,2024
A010,8527,12.1,41.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A018,7571,15.6,41.6,2024-01-01 01:00:00,2024-12-31 22:00:00,2024
A019,8779,12.7,41.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A020,8781,16.8,41.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A021,8271,14.1,39.0,2024-01-01 00:00:00,2024-12-31 22:00:00,2024
A038,7140,17.0,37.4,2024-01-01 02:00:00,2024-11-16 01:00:00,2024
A039,8477,16.7,42.2,2024-01-01 02:00:00,2024-12-31 22:00:00,2024
A040,8784,13.0,37.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A041,8479,15.1,41.0,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A044,8777,18.9,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A048,8627,15.9,39.9,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A050,8049,13.0,40.9,2024-01-01 02:00:00,2024-12-31 23:00:00,2024
A051,1034,21.3,36.1,2024-01-01 00:00:00,2024-02-13 01:00:00,2024
A052,8240,15.1,41.4,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A053,8489,15.1,40.7,2024-01-01 02:00:00,2024-12-31 23:00:00,2024
A054,6772,13.3,41.4,2024-01-30 15:00:00,2024-12-31 23:00:00,2024
A055,8462,13.3,41.8,2024-01-01 03:00:00,2024-12-31 23:00:00,2024
A612,5231,15.9,38.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A613,8757,10.4,32.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A614,8784,17.0,36.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A615,8778,15.3,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A616,8759,16.8,37.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A617,8782,13.1,40.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A622,6075,16.2,38.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A631,5591,14.9,38.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A632,5496,13.5,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A633,8588,8.4,33.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A634,8221,15.3,35.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A657,8780,12.2,36.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A502,8768,6.5,32.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A505,8726,12.6,36.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A506,8783,12.6,37.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A507,8781,7.7,37.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A508,8736,13.7,41.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A509,8770,-2.2,29.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A510,8774,8.9,34.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A511,4939,16.8,34.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A512,8603,3.5,40.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A513,6638,7.9,34.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A514,8784,5.8,34.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A515,8782,5.4,35.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A516,8735,4.4,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A517,8136,12.1,38.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A518,8776,8.3,32.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A519,8195,5.4,40.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A520,8521,4.1,41.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A521,8782,11.7,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A522,8783,14.4,38.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A523,6901,2.5,36.9,2024-01-01 00:00:00,2024-12-30 17:00:00,2024
A524,8780,6.7,36.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A525,8746,2.3,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A526,7871,8.9,40.1,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A527,7398,14.1,36.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A528,6980,12.9,35.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A529,7671,3.4,35.5,2024-01-01 00:00:00,2024-12-02 22:00:00,2024
A530,8769,0.5,35.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A531,8784,-0.3,31.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A532,8308,13.5,39.3,2024-01-01 00:00:00,2024-12-12 04:00:00,2024
A533,8781,10.1,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A534,8682,16.6,38.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A535,7021,3.8,36.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A536,8772,8.0,39.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A537,8783,10.2,32.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A538,6143,11.7,35.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A539,8768,11.7,40.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A540,8784,15.2,37.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A541,8783,9.7,36.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A542,8342,11.4,39.6,2024-01-01 02:00:00,2024-12-31 23:00:00,2024
A543,7994,12.9,39.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A544,8784,11.0,36.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A545,8415,8.1,40.1,2024-01-01 04:00:00,2024-12-31 23:00:00,2024
A546,8763,7.3,36.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A547,8583,6.6,41.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A548,6443,14.7,38.3,2024-01-01 02:00:00,2024-12-31 19:00:00,2024
A549,8784,5.9,39.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A550,8764,12.5,41.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A551,8784,8.9,37.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A552,8783,8.7,40.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A553,8391,11.9,36.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A554,8778,12.4,39.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A555,8729,10.3,33.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A556,8556,8.5,35.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A557,8784,9.8,39.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A559,8370,10.9,40.4,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A560,8782,7.8,37.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A561,8784,2.5,38.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A562,8171,5.6,36.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A563,8269,12.1,40.1,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A564,8770,7.6,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A565,5718,3.8,35.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A566,7159,9.8,41.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A567,7286,6.5,35.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A568,8428,3.8,38.6,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A569,8433,6.3,37.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A570,8618,8.2,34.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A571,8726,11.9,38.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
F501,8784,9.6,34.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A601,8779,10.2,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A602,8781,11.5,40.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A603,6352,9.7,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A604,3060,9.6,38.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A606,8508,15.4,33.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A607,8783,12.7,38.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A608,7889,12.6,38.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A609,8775,8.0,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A610,8783,1.5,28.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A611,8783,6.8,37.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A618,8053,5.8,31.9,2024-01-01 00:00:00,2024-12-31 18:00:00,2024
A619,8781,9.5,37.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A620,7109,16.6,37.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A621,8776,9.6,40.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A624,8783,1.3,30.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A625,8779,8.1,37.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A626,8516,6.7,39.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A627,8483,13.3,40.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A628,6643,11.1,38.3,2024-01-01 00:00:00,2024-12-22 08:00:00,2024
A629,6950,7.9,36.8,2024-01-01 00:00:00,2024-12-31 17:00:00,2024
A630,8053,7.7,33.8,2024-01-01 00:00:00,2024-12-11 14:00:00,2024
A636,8783,8.7,39.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A637,8758,4.7,36.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A652,5566,16.0,37.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A659,8747,10.3,40.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A667,8238,11.1,39.3,2024-01-01 00:00:00,2024-12-25 06:00:00,2024
A701,8765,6.4,36.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A705,8784,6.8,39.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A706,8778,-1.8,30.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A707,8569,6.1,40.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A708,4390,10.2,32.7,2024-01-01 00:00:00,2024-07-20 21:00:00,2024
A711,7211,5.3,37.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A712,8759,5.5,40.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A713,8784,3.8,37.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A714,8783,4.3,37.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A715,4700,5.2,35.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A716,7806,5.6,39.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A718,8784,0.0,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A725,7440,6.5,36.9,2024-01-01 00:00:00,2024-11-11 16:00:00,2024
A726,7822,5.9,38.8,2024-01-01 00:00:00,2024-12-30 03:00:00,2024
A727,7205,7.8,41.4,2024-01-01 00:00:00,2024-12-28 00:00:00,2024
A728,6295,6.8,38.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A733,7943,9.4,41.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A734,8784,4.5,42.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A735,1094,16.1,37.4,2024-01-01 00:00:00,2024-08-30 03:00:00,2024
A736,8784,4.2,40.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A737,5557,6.0,37.0,2024-01-01 00:00:00,2024-09-01 20:00:00,2024
A738,8092,6.8,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A739,8057,3.8,38.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A740,6656,2.4,36.7,2024-01-01 20:00:00,2024-12-31 23:00:00,2024
A741,8774,7.3,39.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A744,8502,5.4,36.3,2024-01-01 01:00:00,2024-12-31 23:00:00,2024
A746,8777,-1.1,36.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A747,8562,4.3,41.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A748,5302,4.2,39.0,2024-01-01 00:00:00,2024-09-17 03:00:00,2024
A753,8769,2.5,40.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A755,8024,3.7,36.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A762,5259,12.7,38.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A763,8753,6.4,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A764,8701,2.9,42.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A765,8768,9.2,39.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A766,7046,5.1,40.6,2024-01-01 00:00:00,2024-10-26 04:00:00,2024
A768,8408,7.2,40.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A769,8457,5.2,38.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A770,8462,4.4,40.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A771,7802,5.9,36.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A807,8593,1.7,35.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A818,3296,0.8,35.8,2024-08-16 14:00:00,2024-12-31 23:00:00,2024
A819,5389,-1.9,33.3,2024-01-01 00:00:00,2024-08-27 15:00:00,2024
A820,6088,5.5,39.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A821,4066,2.6,39.1,2024-01-01 16:00:00,2024-12-31 23:00:00,2024
A822,7666,2.7,37.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A823,8629,-1.5,32.9,2024-01-01 00:00:00,2024-12-25 12:00:00,2024
A825,8602,3.3,38.7,2024-01-01 00:00:00,2024-12-31 21:00:00,2024
A835,8475,6.3,38.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A842,3150,6.3,39.1,2024-08-13 20:00:00,2024-12-23 01:00:00,2024
A843,8680,2.0,37.1,2024-01-01 00:00:00,2024-12-27 16:00:00,2024
A846,8640,3.1,38.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A849,6410,7.1,39.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A850,8312,3.9,40.1,2024-01-01 00:00:00,2024-12-27 20:00:00,2024
A855,8783,2.6,38.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A869,6618,3.9,38.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A871,8783,4.9,37.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
