ano,codigo,estacao,regiao,uf,latitude,longitude,altitude_m,data_fundacao,arquivo_origem,linhas_total,datetime_validos,temperaturas_validas,duplicados_datetime,primeiro_datetime_utc,ultimo_datetime_utc
2022,A708,FRANCA,SE,SP,-20.58444444,-47.38249999,1002.74,12/12/02,INMET_SE_SP_A708_FRANCA_01-01-2022_A_31-12-2022.CSV,8760,8760,8708,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A711,SAO CARLOS,SE,SP,-21.980353,-47.883927,859.29,04/09/06,INMET_SE_SP_A711_SAO CARLOS_01-01-2022_A_31-12-2022.CSV,8760,8760,7622,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A712,IGUAPE,SE,SP,-24.67166666,-47.54583333,2.7,20/07/06,INMET_SE_SP_A712_IGUAPE_01-01-2022_A_31-12-2022.CSV,8760,8760,6653,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A713,SOROCABA,SE,SP,-23.4261111,-47.58555555,609.33,22/08/06,INMET_SE_SP_A713_SOROCABA_01-01-2022_A_31-12-2022.CSV,8760,8760,5594,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A714,ITAPEVA,SE,SP,-23.98194443,-48.88583333,743.33,25/07/06,INMET_SE_SP_A714_ITAPEVA_01-01-2022_A_31-12-2022.CSV,8760,8760,7796,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85194444,-48.16472222,675.68,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2022_A_31-12-2022.CSV,8760,8760,5331,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A718,RANCHARIA,SE,SP,-22.37277777,-50.97472221,398.75,01/09/06,INMET_SE_SP_A718_RANCHARIA_01-01-2022_A_31-12-2022.CSV,8760,8760,5931,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A725,AVARE,SE,SP,-23.10166666,-48.9411111,776.36,22/09/06,INMET_SE_SP_A725_AVARE_01-01-2022_A_31-12-2022.CSV,8760,8760,5907,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A726,PIRACICABA,SE,SP,-22.70305555,-47.62333332,566.46,26/09/06,INMET_SE_SP_A726_PIRACICABA_01-01-2022_A_31-12-2022.CSV,8760,8760,7086,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A727,LINS,SE,SP,-21.66611111,-49.73472221,460.65,20/09/06,INMET_SE_SP_A727_LINS_01-01-2022_A_31-12-2022.CSV,8760,8760,5977,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A728,TAUBATE,SE,SP,-23.04166666,-45.52083332,582.26,20/12/06,INMET_SE_SP_A728_TAUBATE_01-01-2022_A_31-12-2022.CSV,8760,8760,8094,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A733,JALES,SE,SP,-20.165,-50.59499999,460.44,22/08/07,INMET_SE_SP_A733_JALES_01-01-2022_A_31-12-2022.CSV,8760,8760,5061,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A734,VALPARAISO,SE,SP,-21.31916666,-50.93027777,381.9,30/08/07,INMET_SE_SP_A734_VALPARAISO_01-01-2022_A_31-12-2022.CSV,8760,8760,5563,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A735,JOSE BONIFACIO,SE,SP,-21.08555555,-49.92027777,408.35,03/09/07,INMET_SE_SP_A735_JOSE BONIFACIO_01-01-2022_A_31-12-2022.CSV,8760,8760,8181,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A736,ARIRANHA,SE,SP,-21.13305554,-48.84055555,525.44,13/11/07,INMET_SE_SP_A736_ARIRANHA_01-01-2022_A_31-12-2022.CSV,8760,8760,4116,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2022_A_31-12-2022.CSV,8760,8760,8420,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A738,CASA BRANCA,SE,SP,-21.78055554,-47.07527777,734.15,25/06/07,INMET_SE_SP_A738_CASA BRANCA_01-01-2022_A_31-12-2022.CSV,8760,8760,8573,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A739,ITAPIRA,SE,SP,-22.415,-46.80527777,634.89,05/11/07,INMET_SE_SP_A739_ITAPIRA_01-01-2022_A_31-12-2022.CSV,8760,8760,5748,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A740,SAO LUIZ DO PARAITINGA,SE,SP,-23.22833332,-45.41694443,862.3,01/11/07,INMET_SE_SP_A740_SAO LUIZ DO PARAITINGA_01-01-2022_A_31-12-2022.CSV,8760,8760,7443,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A741,BARRA BONITA,SE,SP,-22.4711111,-48.5575,533.68,24/04/08,INMET_SE_SP_A741_BARRA BONITA_01-01-2022_A_31-12-2022.CSV,8760,8760,6958,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A744,BRAGANCA PAULISTA,SE,SP,-22.95194444,-46.53055554,891.0,20/12/17,INMET_SE_SP_A744_BRAGANCA PAULISTA_01-01-2022_A_31-12-2022.CSV,8760,8760,7506,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A746,BARRA DO TURVO,SE,SP,-24.96277777,-48.41638888,659.89,03/07/08,INMET_SE_SP_A746_BARRA DO TURVO_01-01-2022_A_31-12-2022.CSV,8760,8760,6570,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A747,PRADOPOLIS,SE,SP,-21.33833333,-48.11388888,540.41,22/04/08,INMET_SE_SP_A747_PRADOPOLIS_01-01-2022_A_31-12-2022.CSV,8760,8760,8758,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A748,BARRETOS,SE,SP,-20.55916666,-48.54499999,534.36,19/06/10,INMET_SE_SP_A748_BARRETOS_01-01-2022_A_31-12-2022.CSV,8760,8760,4111,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A753,ITUVERAVA,SE,SP,-20.35972222,-47.77527777,610.58,17/07/08,INMET_SE_SP_A753_ITUVERAVA_01-01-2022_A_31-12-2022.CSV,8760,8760,7429,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A755,BARUERI,SE,SP,-23.52388888,-46.86944443,776.5,29/03/11,INMET_SE_SP_A755_BARUERI_01-01-2022_A_31-12-2022.CSV,8760,8760,8183,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A762,DRACENA,SE,SP,-21.45777777,-51.55222222,720.0,03/11/16,INMET_SE_SP_A762_DRACENA_01-01-2022_A_31-12-2022.CSV,8760,8760,8737,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A763,MARILIA,SE,SP,-22.235222,-49.965111,660.0,15/05/17,INMET_SE_SP_A763_MARILIA_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A765,BERTIOGA,SE,SP,-23.84472221,-46.14333333,5.0,01/02/17,INMET_SE_SP_A765_BERTIOGA_01-01-2022_A_31-12-2022.CSV,8760,8760,7338,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A766,REGISTRO,SE,SP,-24.53305554,-47.86416666,35.0,09/02/17,INMET_SE_SP_A766_REGISTRO_01-01-2022_A_31-12-2022.CSV,8760,8760,7151,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A768,TUPA,SE,SP,-21.927251,-50.490251,498.0,12/05/17,INMET_SE_SP_A768_TUPA_01-01-2022_A_31-12-2022.CSV,8760,8760,7883,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A769,CACHOEIRA PAULISTA,SE,SP,-22.68888888,-45.00555555,586.0,20/10/17,INMET_SE_SP_A769_CACHOEIRA PAULISTA_01-01-2022_A_31-12-2022.CSV,8760,8760,7613,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A770,SAO SIMAO,SE,SP,-21.46111111,-47.57944443,620.0,03/07/19,INMET_SE_SP_A770_SAO SIMAO_01-01-2022_A_31-12-2022.CSV,8760,8760,8632,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A771,SAO PAULO - INTERLAGOS,SE,SP,-23.724501,-46.677501,771.0,14/03/18,INMET_SE_SP_A771_SAO PAULO - INTERLAGOS_01-01-2022_A_31-12-2022.CSV,8760,8760,8756,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A807,CURITIBA,S,PR,-25.4486111,-49.23055554,922.91,28/01/03,INMET_S_PR_A807_CURITIBA_01-01-2022_A_31-12-2022.CSV,8760,8760,8404,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A818,IVAI,S,PR,-25.01083333,-50.85388888,803.58,11/07/06,INMET_S_PR_A818_IVAI_01-01-2022_A_31-12-2022.CSV,8760,8760,6153,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A820,MAL. CANDIDO RONDON,S,PR,-24.53333333,-54.01916666,392.07,18/11/06,INMET_S_PR_A820_MAL. CANDIDO RONDON_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A821,JOAQUIM TAVORA,S,PR,-23.505266,-49.946387,512.67,23/11/06,INMET_S_PR_A821_JOAQUIM TAVORA_01-01-2022_A_31-12-2022.CSV,8760,8760,4823,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A823,INACIO MARTINS,S,PR,-25.567879,-51.077946,1208.85,16/10/06,INMET_S_PR_A823_INACIO MARTINS_01-01-2022_A_31-12-2022.CSV,8760,8760,7067,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A824,ICARAIMA,S,PR,-23.39027777,-53.63583333,381.29,16/11/06,INMET_S_PR_A824_ICARAIMA_01-01-2022_A_31-12-2022.CSV,8760,8760,713,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A825,GOIOERE,S,PR,-24.18388888,-53.04888888,481.0,19/10/06,INMET_S_PR_A825_GOIOERE_01-01-2022_A_31-12-2022.CSV,8760,8760,7566,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A835,MARINGA,S,PR,-23.40527777,-51.93277777,548.51,21/11/06,INMET_S_PR_A835_MARINGA_01-01-2022_A_31-12-2022.CSV,8760,8760,8689,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A842,NOVA FATIMA,S,PR,-23.41527777,-50.57777777,664.31,08/02/07,INMET_S_PR_A842_NOVA FATIMA_01-01-2022_A_31-12-2022.CSV,8760,8760,4486,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A843,DOIS VIZINHOS,S,PR,-25.69916666,-53.09527777,545.95,29/03/07,INMET_S_PR_A843_DOIS VIZINHOS_01-01-2022_A_31-12-2022.CSV,8760,8760,3145,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A846,FOZ DO IGUACU,S,PR,-25.60194444,-54.48305554,235.09,15/02/08,INMET_S_PR_A846_FOZ DO IGUACU_01-01-2022_A_31-12-2022.CSV,8760,8760,7946,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A849,DIAMANTE DO NORTE,S,PR,-22.63944444,-52.89027777,368.22,06/03/08,INMET_S_PR_A849_DIAMANTE DO NORTE_01-01-2022_A_31-12-2022.CSV,8760,8760,4275,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A850,PARANAPOEMA,S,PR,-22.65833333,-52.13444444,308.7,04/03/08,INMET_S_PR_A850_PARANAPOEMA_01-01-2022_A_31-12-2022.CSV,8760,8760,5968,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A855,PLANALTO,S,PR,-25.72194443,-53.74805555,399.1,07/11/07,INMET_S_PR_A855_PLANALTO_01-01-2022_A_31-12-2022.CSV,8760,8760,3124,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A869,CIDADE GAUCHA,S,PR,-23.35916666,-52.93194443,365.79,11/03/08,INMET_S_PR_A869_CIDADE GAUCHA_01-01-2022_A_31-12-2022.CSV,8760,8760,1072,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A871,JAPIRA,S,PR,-23.77333332,-50.18055554,692.88,29/02/08,INMET_S_PR_A871_JAPIRA_01-01-2022_A_31-12-2022.CSV,8760,8760,5914,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A872,VENTANIA,S,PR,-24.28027777,-50.21027777,1093.41,15/04/11,INMET_S_PR_A872_VENTANIA_01-01-2022_A_31-12-2022.CSV,8760,8760,5909,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A873,MORRETES,S,PR,-25.50888888,-48.80861111,50.31,13/03/08,INMET_S_PR_A873_MORRETES_01-01-2022_A_31-12-2022.CSV,8760,8760,6081,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A874,SAO MATEUS DO SUL,S,PR,-25.83555555,-50.36888888,780.21,17/04/11,INMET_S_PR_A874_SAO MATEUS DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,6502,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A875,GENERAL CARNEIRO,S,PR,-26.3986111,-51.35361111,1009.01,30/04/08,INMET_S_PR_A875_GENERAL CARNEIRO_01-01-2022_A_31-12-2022.CSV,8760,8760,6706,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A876,CLEVELANDIA,S,PR,-26.41722221,-52.3486111,966.06,15/05/08,INMET_S_PR_A876_CLEVELANDIA_01-01-2022_A_31-12-2022.CSV,8760,8760,6755,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,B803,CAMPINA DA LAGOA,S,PR,-24.57083332,-52.80027777,598.0,04/08/16,INMET_S_PR_B803_CAMPINA DA LAGOA_01-01-2022_A_31-12-2022.CSV,8760,8760,5665,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,B804,LARANJEIRAS DO SUL,S,PR,-25.36888888,-52.39194444,835.0,07/08/16,INMET_S_PR_B804_LARANJEIRAS DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,3145,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,B806,COLOMBO,S,PR,-25.322464,-49.157733,950.0,01/06/16,INMET_S_PR_B806_COLOMBO_01-01-2022_A_31-12-2022.CSV,8760,8760,7744,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A801,PORTO ALEGRE - JARDIM BOTANICO,S,RS,-30.05361111,-51.17472221,41.18,22/09/00,INMET_S_RS_A801_PORTO ALEGRE - JARDIM BOTANICO_01-01-2022_A_31-12-2022.CSV,8760,8760,8729,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A802,RIO GRANDE,S,RS,-32.07888888,-52.16777777,4.92,16/11/01,INMET_S_RS_A802_RIO GRANDE_01-01-2022_A_31-12-2022.CSV,8760,8760,8404,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A803,SANTA MARIA,S,RS,-29.72499999,-53.72055554,103.1,26/11/01,INMET_S_RS_A803_SANTA MARIA_01-01-2022_A_31-12-2022.CSV,8760,8760,8717,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A804,SANTANA DO LIVRAMENTO,S,RS,-30.75055555,-55.40138888,196.0,22/11/01,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2022_A_31-12-2022.CSV,8760,8760,8610,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A805,SANTO AUGUSTO,S,RS,-27.85444444,-53.7911111,489.67,05/12/01,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2022_A_31-12-2022.CSV,8760,8760,8712,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A808,TORRES,S,RS,-29.35027777,-49.73333333,8.44,01/06/06,INMET_S_RS_A808_TORRES_01-01-2022_A_31-12-2022.CSV,8760,8760,8087,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A809,URUGUAIANA,S,RS,-29.83987,-57.081899,74.29,28/09/06,INMET_S_RS_A809_URUGUAIANA_01-01-2022_A_31-12-2022.CSV,8760,8760,8716,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A810,SANTA ROSA,S,RS,-27.89055555,-54.47999999,272.84,15/11/06,INMET_S_RS_A810_SANTA ROSA_01-01-2022_A_31-12-2022.CSV,8760,8760,6976,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A811,CANGUCU,S,RS,-31.40333333,-52.70083333,446.81,24/01/07,INMET_S_RS_A811_CANGUCU_01-01-2022_A_31-12-2022.CSV,8760,8760,7619,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A812,CACAPAVA DO SUL,S,RS,-30.54527777,-53.46694443,420.82,22/06/06,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,8730,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A813,RIO PARDO,S,RS,-29.87222221,-52.38194443,106.99,30/09/06,INMET_S_RS_A813_RIO PARDO_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A826,ALEGRETE,S,RS,-29.70916666,-55.52555554,120.88,28/09/06,INMET_S_RS_A826_ALEGRETE_01-01-2022_A_31-12-2022.CSV,8760,8760,7119,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A827,BAGE,S,RS,-31.34777777,-54.01333333,226.19,04/01/07,INMET_S_RS_A827_BAGE_01-01-2022_A_31-12-2022.CSV,8760,8760,8527,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A828,ERECHIM,S,RS,-27.65777777,-52.30583333,777.08,25/11/06,INMET_S_RS_A828_ERECHIM_01-01-2022_A_31-12-2022.CSV,8760,8760,3550,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A829,SAO JOSE DOS AUSENTES,S,RS,-28.7486111,-50.05777777,1228.59,26/10/06,INMET_S_RS_A829_SAO JOSE DOS AUSENTES_01-01-2022_A_31-12-2022.CSV,8760,8760,8619,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A830,SAO BORJA,S,RS,-28.65,-56.01638888,81.08,21/07/07,INMET_S_RS_A830_SAO BORJA_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A831,QUARAI,S,RS,-30.368578,-56.437115,113.05,17/10/07,INMET_S_RS_A831_QUARAI_01-01-2022_A_31-12-2022.CSV,8760,8760,8465,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A832,SAO GABRIEL,S,RS,-30.34138888,-54.31083333,114.89,11/07/07,INMET_S_RS_A832_SAO GABRIEL_01-01-2022_A_31-12-2022.CSV,8760,8760,6966,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A833,SANTIAGO,S,RS,-29.191599,-54.885653,390.03,04/02/09,INMET_S_RS_A833_SANTIAGO_01-01-2022_A_31-12-2022.CSV,8760,8760,6412,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A834,TRAMANDAI,S,RS,-30.01027777,-50.13583333,4.56,09/03/08,INMET_S_RS_A834_TRAMANDAI_01-01-2022_A_31-12-2022.CSV,8760,8760,6649,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A836,JAGUARAO,S,RS,-32.53472221,-53.37583332,31.48,09/01/07,INMET_S_RS_A836_JAGUARAO_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A837,SOLEDADE,S,RS,-28.859211,-52.542387,660.44,01/03/08,INMET_S_RS_A837_SOLEDADE_01-01-2022_A_31-12-2022.CSV,8760,8760,8760,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A838,CAMAQUA,S,RS,-30.807953,-51.83424,92.3,12/12/06,INMET_S_RS_A838_CAMAQUA_01-01-2022_A_31-12-2022.CSV,8760,8760,8262,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A839,PASSO FUNDO,S,RS,-28.226805,-52.403582,680.67,27/11/06,INMET_S_RS_A839_PASSO FUNDO_01-01-2022_A_31-12-2022.CSV,8760,8760,8756,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A840,BENTO GONCALVES,S,RS,-29.164581,-51.534202,623.27,01/12/06,INMET_S_RS_A840_BENTO GONCALVES_01-01-2022_A_31-12-2022.CSV,8760,8760,8731,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A844,LAGOA VERMELHA,S,RS,-28.222381,-51.512845,833.83,02/03/07,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2022_A_31-12-2022.CSV,8760,8760,8101,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A852,SAO LUIZ GONZAGA,S,RS,-28.41722221,-54.9625,245.5,25/07/07,INMET_S_RS_A852_SAO LUIZ GONZAGA_01-01-2022_A_31-12-2022.CSV,8760,8760,8701,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A853,CRUZ ALTA,S,RS,-28.60344,-53.673597,426.69,31/05/07,INMET_S_RS_A853_CRUZ ALTA_01-01-2022_A_31-12-2022.CSV,8760,8760,8717,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A854,FREDERICO WESTPHALEN,S,RS,-27.39555555,-53.42944443,489.42,14/12/07,INMET_S_RS_A854_FREDERICO WESTPHALEN_01-01-2022_A_31-12-2022.CSV,8760,8760,7646,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A856,PALMEIRA DAS MISSOES,S,RS,-27.92027777,-53.31805554,614.11,26/02/08,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2022_A_31-12-2022.CSV,8760,8760,5702,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A878,MOSTARDAS,S,RS,-31.24833333,-50.90638888,3.82,11/03/08,INMET_S_RS_A878_MOSTARDAS_01-01-2022_A_31-12-2022.CSV,8760,8760,4581,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A879,CANELA,S,RS,-29.36888888,-50.82722221,830.93,23/08/08,INMET_S_RS_A879_CANELA_01-01-2022_A_31-12-2022.CSV,8760,8760,6103,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A880,VACARIA,S,RS,-28.513602,-50.882738,969.89,26/04/08,INMET_S_RS_A880_VACARIA_01-01-2022_A_31-12-2022.CSV,8760,8760,8755,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A881,DOM PEDRITO,S,RS,-31.0025,-54.61805554,150.0,23/04/10,INMET_S_RS_A881_DOM PEDRITO_01-01-2022_A_31-12-2022.CSV,8760,8760,4189,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A882,TEUTONIA,S,RS,-29.44916666,-51.82333332,81.0,04/10/12,INMET_S_RS_A882_TEUTONIA_01-01-2022_A_31-12-2022.CSV,8760,8760,8739,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A883,IBIRUBA,S,RS,-28.65333333,-53.11194444,455.27,13/12/12,INMET_S_RS_A883_IBIRUBA_01-01-2022_A_31-12-2022.CSV,8760,8760,8702,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A884,CAMPO BOM,S,RS,-29.674293,-51.064042,23.35,29/11/13,INMET_S_RS_A884_CAMPO BOM_01-01-2022_A_31-12-2022.CSV,8760,8760,8694,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A886,TUPANCIRETA,S,RS,-29.0893814,-53.82665025,462.0,11/08/16,INMET_S_RS_A886_TUPANCIRETA_01-01-2022_A_31-12-2022.CSV,8760,8760,8546,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A887,CAPAO DO LEAO (PELOTAS),S,RS,-31.8025,-52.40722222,13.0,18/07/19,INMET_S_RS_A887_CAPAO DO LEAO (PELOTAS)_01-01-2022_A_31-12-2022.CSV,8760,8760,7711,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A889,SAO VICENTE DO SUL,S,RS,-29.70222222,-54.69444444,134.0,06/04/16,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,8611,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A893,ENCRUZILHADA DO SUL,S,RS,-30.54305555,-52.52472221,427.75,15/03/18,INMET_S_RS_A893_ENCRUZILHADA DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,8736,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A894,SERAFINA CORREA,S,RS,-28.70472222,-51.87083332,545.0,01/04/16,INMET_S_RS_A894_SERAFINA CORREA_01-01-2022_A_31-12-2022.CSV,8760,8760,8580,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A897,CAMBARA DO SUL,S,RS,-29.04916666,-50.14972221,1017.0,24/11/16,INMET_S_RS_A897_CAMBARA DO SUL_01-01-2022_A_31-12-2022.CSV,8760,8760,8736,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A899,Santa Vitoria do Palmar - Barra do Chui,S,RS,-33.74222221,-53.37222221,7.41,08/03/08,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2022_A_31-12-2022.CSV,8760,8760,4323,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,B807,PORTO ALEGRE- BELEM NOVO,S,RS,-30.1861111,-51.17805554,3.3,08/12/22,INMET_S_RS_B807_PORTO ALEGRE- BELEM NOVO_08-12-2022_A_31-12-2022.CSV,576,576,556,0,2022-12-08T00:00:00,2022-12-31T23:00:00
2022,A806,FLORIANOPOLIS,S,SC,-27.60253,-48.620096,4.87,22/01/03,INMET_S_SC_A806_FLORIANOPOLIS_01-01-2022_A_31-12-2022.CSV,8760,8760,8751,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A814,URUSSANGA,S,SC,-28.53249999,-49.31527777,40.56,29/05/08,INMET_S_SC_A814_URUSSANGA_01-01-2022_A_31-12-2022.CSV,8760,8760,8091,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A815,SAO JOAQUIM,S,SC,-28.27564,-49.934617,1400.06,12/04/08,INMET_S_SC_A815_SAO JOAQUIM_01-01-2022_A_31-12-2022.CSV,8760,8760,8716,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A816,NOVO HORIZONTE,S,SC,-26.40638888,-52.85027777,943.57,20/09/08,INMET_S_SC_A816_NOVO HORIZONTE_01-01-2022_A_31-12-2022.CSV,8760,8760,2312,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A817,INDAIAL,S,SC,-26.91361111,-49.26805554,72.24,02/07/06,INMET_S_SC_A817_INDAIAL_01-01-2022_A_31-12-2022.CSV,8760,8760,1523,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A841,JOACABA,S,SC,-27.16916666,-51.55888888,767.63,20/09/07,INMET_S_SC_A841_JOACABA_01-01-2022_A_31-12-2022.CSV,8760,8760,7862,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A845,BOM JARDIM DA SERRA - MORRO DA IGREJA,S,SC,-28.12694443,-49.47972221,1790.38,17/06/07,INMET_S_SC_A845_BOM JARDIM DA SERRA - MORRO DA IGREJA_01-01-2022_A_31-12-2022.CSV,8760,8760,8706,0,2022-01-01T00:00:00,2022-12-31T23:00:00
2022,A848,DIONISIO CERQUEIRA,S,SC,-26.286562,-53.633114,807.54,31/05/08,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2022_A_31-12-2022.CSV,8760,8760,8004,0,2022-01-01T00:00:00,2022-12-31T23:00:00
